"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"14","神奈川県","14205","藤沢市","142050038002","石川二丁目",35.377796,139.454772,"0","3"
"14","神奈川県","14205","藤沢市","142050039000","円行",35.385911,139.461669,"0","1"
"14","神奈川県","14205","藤沢市","142050040001","円行一丁目",35.386965,139.458505,"0","3"
"14","神奈川県","14205","藤沢市","142050041002","白旗二丁目",35.354845,139.481195,"0","3"
"14","神奈川県","14205","藤沢市","142050041003","白旗三丁目",35.355683,139.479313,"0","3"
"14","神奈川県","14205","藤沢市","142050041004","白旗四丁目",35.358334,139.481231,"0","3"
"14","神奈川県","14205","藤沢市","142050042002","立石二丁目",35.364807,139.479947,"0","3"
"14","神奈川県","14205","藤沢市","142050043006","善行六丁目",35.367318,139.474159,"0","3"
"14","神奈川県","14205","藤沢市","142050044002","善行坂二丁目",35.363286,139.4626,"0","3"
"14","神奈川県","14205","藤沢市","142050045000","稲荷",35.35615,139.460081,"0","1"
"14","神奈川県","14205","藤沢市","142050046003","本藤沢三丁目",35.355287,139.47033,"0","3"
"14","神奈川県","14205","藤沢市","142050047000","花の木",35.352631,139.475335,"0","1"
"14","神奈川県","14205","藤沢市","142050048001","稲荷一丁目",35.351908,139.464125,"0","3"
"14","神奈川県","14205","藤沢市","142050046005","本藤沢五丁目",35.358539,139.469573,"0","3"
"14","神奈川県","14205","藤沢市","142050042003","立石三丁目",35.363653,139.483407,"0","3"
"14","神奈川県","14205","藤沢市","142050044001","善行坂一丁目",35.362357,139.4668,"0","3"
"14","神奈川県","14205","藤沢市","142050042004","立石四丁目",35.360158,139.485122,"0","3"
"14","神奈川県","14205","藤沢市","142050046002","本藤沢二丁目",35.352451,139.469262,"0","3"
"14","神奈川県","14205","藤沢市","142050043007","善行七丁目",35.361692,139.476197,"0","3"
"14","神奈川県","14205","藤沢市","142050042001","立石一丁目",35.361514,139.482,"0","3"
"14","神奈川県","14205","藤沢市","142050049001","天神町一丁目",35.375544,139.461635,"0","3"
"14","神奈川県","14205","藤沢市","142050050006","湘南台六丁目",35.401777,139.472099,"0","3"
"14","神奈川県","14205","藤沢市","142050051001","西富一丁目",35.348228,139.48734,"0","3"
"14","神奈川県","14205","藤沢市","142050052000","鵠沼",35.339888,139.479858,"0","1"
"14","神奈川県","14205","藤沢市","142050046007","本藤沢七丁目",35.355521,139.473287,"0","3"
"14","神奈川県","14205","藤沢市","142050053002","鵠沼神明二丁目",35.340371,139.471534,"0","3"
"14","神奈川県","14205","藤沢市","142050054003","藤沢三丁目",35.349017,139.47705,"0","3"
"14","神奈川県","14205","藤沢市","142050055002","辻堂新町二丁目",35.339509,139.455393,"0","3"
"14","神奈川県","14205","藤沢市","142050056003","羽鳥三丁目",35.344576,139.457514,"0","3"
"14","神奈川県","14205","藤沢市","142050057001","辻堂神台一丁目",35.339407,139.446209,"0","3"
"14","神奈川県","14205","藤沢市","142050013002","藤が岡二丁目",35.34556,139.493842,"0","3"
"14","神奈川県","14205","藤沢市","142050017002","大鋸二丁目",35.34426,139.488751,"0","3"
"14","神奈川県","14205","藤沢市","142050058000","朝日町",35.340345,139.491911,"0","1"
"14","神奈川県","14205","藤沢市","142050059001","本町一丁目",35.34519,139.483535,"0","3"
"14","神奈川県","14205","藤沢市","142050013001","藤が岡一丁目",35.3446,139.490775,"0","3"
"14","神奈川県","14205","藤沢市","142050017003","大鋸三丁目",35.349401,139.492102,"0","3"
"14","神奈川県","14205","藤沢市","142050041001","白旗一丁目",35.353039,139.480259,"0","3"
"14","神奈川県","14205","藤沢市","142050051002","西富二丁目",35.351167,139.484762,"0","3"
"14","神奈川県","14205","藤沢市","142050060000","西富",35.354286,139.488955,"0","1"
"14","神奈川県","14205","藤沢市","142050054001","藤沢一丁目",35.347877,139.482982,"0","3"
"14","神奈川県","14205","藤沢市","142050054002","藤沢二丁目",35.349944,139.48047,"0","3"
"14","神奈川県","14205","藤沢市","142050053001","鵠沼神明一丁目",35.341021,139.476107,"0","3"
"14","神奈川県","14205","藤沢市","142050059003","本町三丁目",35.34458,139.476191,"0","3"
"14","神奈川県","14205","藤沢市","142050059002","本町二丁目",35.343291,139.480031,"0","3"
"14","神奈川県","14205","藤沢市","142050059004","本町四丁目",35.346214,139.479428,"0","3"
"14","神奈川県","14205","藤沢市","142050053005","鵠沼神明五丁目",35.344373,139.472238,"0","3"
"14","神奈川県","14205","藤沢市","142050053004","鵠沼神明四丁目",35.345383,139.468489,"0","3"
"14","神奈川県","14205","藤沢市","142050054005","藤沢五丁目",35.348389,139.467799,"0","3"
"14","神奈川県","14205","藤沢市","142050055004","辻堂新町四丁目",35.339804,139.465273,"0","3"
"14","神奈川県","14205","藤沢市","142050053003","鵠沼神明三丁目",35.340866,139.468777,"0","3"
"14","神奈川県","14205","藤沢市","142050054004","藤沢四丁目",35.348382,139.472856,"0","3"
"14","神奈川県","14205","藤沢市","142050046001","本藤沢一丁目",35.351765,139.472734,"0","3"
"14","神奈川県","14205","藤沢市","142050056004","羽鳥四丁目",35.344502,139.461784,"0","3"
"14","神奈川県","14205","藤沢市","142050061004","城南四丁目",35.347813,139.461365,"0","3"
"14","神奈川県","14205","藤沢市","142050049003","天神町三丁目",35.380883,139.461944,"0","3"
"14","神奈川県","14205","藤沢市","142050055003","辻堂新町三丁目",35.339438,139.460178,"0","3"
"14","神奈川県","14205","藤沢市","142050056005","羽鳥五丁目",35.344222,139.465238,"0","3"
"14","神奈川県","14205","藤沢市","142050056001","羽鳥一丁目",35.343826,139.45077,"0","3"
"14","神奈川県","14205","藤沢市","142050061003","城南三丁目",35.349951,139.460308,"0","3"
"14","神奈川県","14205","藤沢市","142050061002","城南二丁目",35.348164,139.450408,"0","3"
"14","神奈川県","14205","藤沢市","142050061001","城南一丁目",35.346447,139.445346,"0","3"
"14","神奈川県","14205","藤沢市","142050057002","辻堂神台二丁目",35.342508,139.446309,"0","3"
"14","神奈川県","14205","藤沢市","142050055001","辻堂新町一丁目",35.339306,139.451096,"0","3"
"14","神奈川県","14205","藤沢市","142050056002","羽鳥二丁目",35.344403,139.453671,"0","3"
"14","神奈川県","14205","藤沢市","142050061005","城南五丁目",35.347319,139.45353,"0","3"
"14","神奈川県","14205","藤沢市","142050046004","本藤沢四丁目",35.357727,139.463382,"0","3"
"14","神奈川県","14205","藤沢市","142050043001","善行一丁目",35.361972,139.47093,"0","3"
"14","神奈川県","14205","藤沢市","142050043005","善行五丁目",35.369245,139.471435,"0","3"
"14","神奈川県","14205","藤沢市","142050062002","亀井野二丁目",35.381385,139.473573,"0","3"
"14","神奈川県","14205","藤沢市","142050043002","善行二丁目",35.365545,139.470262,"0","3"
"14","神奈川県","14205","藤沢市","142050046006","本藤沢六丁目",35.359406,139.472085,"0","3"
"14","神奈川県","14205","藤沢市","142050063000","みその台",35.355476,139.475986,"0","1"
"14","神奈川県","14205","藤沢市","142050064000","大庭",35.360579,139.446351,"0","1"
"14","神奈川県","14205","藤沢市","142050038004","石川四丁目",35.377089,139.448715,"0","3"
"14","神奈川県","14205","藤沢市","142050049002","天神町二丁目",35.377644,139.461878,"0","3"
"14","神奈川県","14205","藤沢市","142050043004","善行四丁目",35.37243,139.468867,"0","3"
"14","神奈川県","14205","藤沢市","142050062003","亀井野三丁目",35.382099,139.477742,"0","3"
"14","神奈川県","14205","藤沢市","142050062001","亀井野一丁目",35.385018,139.472366,"0","3"
"14","神奈川県","14205","藤沢市","142050062004","亀井野四丁目",35.385403,139.476109,"0","3"
"14","神奈川県","14205","藤沢市","142050043003","善行三丁目",35.368542,139.469241,"0","3"
"14","神奈川県","14205","藤沢市","142050065000","善行団地",35.367412,139.464174,"0","1"
"14","神奈川県","14205","藤沢市","142050050007","湘南台七丁目",35.394775,139.473144,"0","3"
"14","神奈川県","14205","藤沢市","142050066000","西俣野",35.376134,139.488809,"0","1"
"14","神奈川県","14205","藤沢市","142050067000","今田",35.392711,139.476767,"0","1"
"14","神奈川県","14205","藤沢市","142050050002","湘南台二丁目",35.393653,139.465636,"0","3"
"14","神奈川県","14205","藤沢市","142050050003","湘南台三丁目",35.392867,139.462516,"0","3"
"14","神奈川県","14205","藤沢市","142050050004","湘南台四丁目",35.40045,139.463165,"0","3"
"14","神奈川県","14205","藤沢市","142050040002","円行二丁目",35.39305,139.457594,"0","3"
"14","神奈川県","14205","藤沢市","142050068000","桐原町",35.389037,139.454393,"0","1"
"14","神奈川県","14205","藤沢市","142050069000","遠藤",35.384097,139.439616,"0","1"
"14","神奈川県","14205","藤沢市","142050070000","獺郷",35.388805,139.406427,"0","1"
"14","神奈川県","14205","藤沢市","142050050001","湘南台一丁目",35.394342,139.469275,"0","3"
"14","神奈川県","14205","藤沢市","142050071000","石川",35.376202,139.465885,"0","1"
"14","神奈川県","14205","藤沢市","142050072000","亀井野",35.378374,139.475149,"0","1"
"14","神奈川県","14205","藤沢市","142050073000","宮原",35.396619,139.402697,"0","1"
"14","神奈川県","14205","藤沢市","142050050005","湘南台五丁目",35.401482,139.46729,"0","3"
"14","神奈川県","14205","藤沢市","142050074000","土棚",35.400938,139.45248,"0","1"
"14","神奈川県","14205","藤沢市","142050075000","下土棚",35.40664,139.45858,"0","1"
"14","神奈川県","14205","藤沢市","142050076000","藤沢",35.342269,139.486124,"0","1"
"14","神奈川県","14205","藤沢市","142050077000","葛原",35.407353,139.432605,"0","1"
"14","神奈川県","14205","藤沢市","142050078000","打戻",35.391157,139.416991,"0","1"
"14","神奈川県","14205","藤沢市","142050079000","菖蒲沢",35.398711,139.441176,"0","1"
"14","神奈川県","14205","藤沢市","142050080000","用田",35.410387,139.416146,"0","1"
"14","神奈川県","14205","藤沢市","142050035005","渡内五丁目",35.349823,139.502047,"3","3"
"14","神奈川県","14205","藤沢市","142050081001","柄沢一丁目",35.350581,139.498455,"3","3"
"14","神奈川県","14205","藤沢市","142050081002","柄沢二丁目",35.354029,139.499722,"3","3"
"14","神奈川県","14205","藤沢市","142050082001","並木台一丁目",35.350921,139.502358,"3","3"
"14","神奈川県","14205","藤沢市","142050082002","並木台二丁目",35.353383,139.502786,"3","3"
"14","神奈川県","14206","小田原市","142060001000","風祭","35.248714","139.123280","0","1"
"14","神奈川県","14206","小田原市","142060002000","早川","35.221164","139.106269","0","1"
"14","神奈川県","14206","小田原市","142060003000","入生田","35.242195","139.111228","0","1"
"14","神奈川県","14206","小田原市","142060004000","根府川","35.198618","139.116646","0","1"
"14","神奈川県","14206","小田原市","142060005000","米神","35.209513","139.119658","0","1"
"14","神奈川県","14206","小田原市","142060006000","江之浦","35.187326","139.129232","0","1"
"14","神奈川県","14206","小田原市","142060007000","石橋","35.218786","139.120000","0","1"
"14","神奈川県","14206","小田原市","142060008004","浜町四丁目","35.253540","139.168599","0","3"
"14","神奈川県","14206","小田原市","142060009003","城山三丁目","35.253456","139.149167","0","3"
"14","神奈川県","14206","小田原市","142060010004","十字四丁目","35.253026","139.141934","0","3"
"14","神奈川県","14206","小田原市","142060011000","水之尾","35.254217","139.129763","0","1"
"14","神奈川県","14206","小田原市","142060008001","浜町一丁目","35.252382","139.163160","0","3"
"14","神奈川県","14206","小田原市","142060009001","城山一丁目","35.256773","139.154453","0","3"
"14","神奈川県","14206","小田原市","142060012000","城内","35.251059","139.154908","0","1"
"14","神奈川県","14206","小田原市","142060013001","栄町一丁目","35.254233","139.156474","0","3"
"14","神奈川県","14206","小田原市","142060014000","板橋","35.248778","139.140163","0","1"
"14","神奈川県","14206","小田原市","142060015000","荻窪","35.259732","139.138073","0","1"
"14","神奈川県","14206","小田原市","142060016000","久野","35.261465","139.097998","0","1"
"14","神奈川県","14206","小田原市","142060017000","府川","35.283189","139.128618","0","1"
"14","神奈川県","14206","小田原市","142060018002","本町二丁目","35.250211","139.160570","0","3"
"14","神奈川県","14206","小田原市","142060008003","浜町三丁目","35.250009","139.164000","0","3"
"14","神奈川県","14206","小田原市","142060019004","南町四丁目","35.244344","139.149271","0","3"
"14","神奈川県","14206","小田原市","142060018003","本町三丁目","35.246888","139.159941","0","3"
"14","神奈川県","14206","小田原市","142060018001","本町一丁目","35.249767","139.158488","0","3"
"14","神奈川県","14206","小田原市","142060018004","本町四丁目","35.245171","139.157166","0","3"
"14","神奈川県","14206","小田原市","142060019001","南町一丁目","35.247991","139.152644","0","3"
"14","神奈川県","14206","小田原市","142060019003","南町三丁目","35.243656","139.151894","0","3"
"14","神奈川県","14206","小田原市","142060019002","南町二丁目","35.244675","139.154161","0","3"
"14","神奈川県","14206","小田原市","142060020001","早川一丁目","35.241155","139.148401","0","3"
"14","神奈川県","14206","小田原市","142060021002","南板橋二丁目","35.244597","139.146091","0","3"
"14","神奈川県","14206","小田原市","142060020002","早川二丁目","35.242769","139.144320","0","3"
"14","神奈川県","14206","小田原市","142060009004","城山四丁目","35.249041","139.149045","0","3"
"14","神奈川県","14206","小田原市","142060020003","早川三丁目","35.244254","139.139286","0","3"
"14","神奈川県","14206","小田原市","142060022000","川匂","35.305504","139.235669","0","1"
"14","神奈川県","14206","小田原市","142060023000","曽我岸","35.313808","139.185894","0","1"
"14","神奈川県","14206","小田原市","142060024000","東ケ丘","35.301282","139.235330","0","1"
"14","神奈川県","14206","小田原市","142060025000","曽我光海","35.301879","139.183372","0","1"
"14","神奈川県","14206","小田原市","142060026003","酒匂三丁目","35.264394","139.187954","0","3"
"14","神奈川県","14206","小田原市","142060027004","扇町四丁目","35.271151","139.164458","0","3"
"14","神奈川県","14206","小田原市","142060028000","曽我別所","35.301887","139.197927","0","1"
"14","神奈川県","14206","小田原市","142060029002","東町二丁目","35.255990","139.173518","0","3"
"14","神奈川県","14206","小田原市","142060030003","中町三丁目","35.256743","139.167601","0","3"
"14","神奈川県","14206","小田原市","142060008002","浜町二丁目","35.255663","139.165045","0","3"
"14","神奈川県","14206","小田原市","142060031000","池上","35.265126","139.154737","0","1"
"14","神奈川県","14206","小田原市","142060032004","緑四丁目","35.256263","139.143687","0","3"
"14","神奈川県","14206","小田原市","142060033003","小八幡三丁目","35.275271","139.201825","0","3"
"14","神奈川県","14206","小田原市","142060026004","酒匂四丁目","35.267760","139.193823","0","3"
"14","神奈川県","14206","小田原市","142060034000","小八幡","35.279812","139.199214","0","1"
"14","神奈川県","14206","小田原市","142060035001","国府津一丁目","35.277265","139.204321","0","3"
"14","神奈川県","14206","小田原市","142060026006","酒匂六丁目","35.272789","139.191632","0","3"
"14","神奈川県","14206","小田原市","142060026005","酒匂五丁目","35.269547","139.192304","0","3"
"14","神奈川県","14206","小田原市","142060033001","小八幡一丁目","35.272973","139.195384","0","3"
"14","神奈川県","14206","小田原市","142060036002","西酒匂二丁目","35.268336","139.183409","0","3"
"14","神奈川県","14206","小田原市","142060029005","東町五丁目","35.262275","139.177050","0","3"
"14","神奈川県","14206","小田原市","142060036001","西酒匂一丁目","35.265278","139.181474","0","3"
"14","神奈川県","14206","小田原市","142060029004","東町四丁目","35.259741","139.181035","0","3"
"14","神奈川県","14206","小田原市","142060029003","東町三丁目","35.259889","139.174083","0","3"
"14","神奈川県","14206","小田原市","142060036003","西酒匂三丁目","35.273473","139.183896","0","3"
"14","神奈川県","14206","小田原市","142060026002","酒匂二丁目","35.268730","139.186938","0","3"
"14","神奈川県","14206","小田原市","142060026007","酒匂七丁目","35.276889","139.191988","0","3"
"14","神奈川県","14206","小田原市","142060037003","南鴨宮三丁目","35.272761","139.181489","0","3"
"14","神奈川県","14206","小田原市","142060038000","下新田","35.275925","139.176149","0","1"
"14","神奈川県","14206","小田原市","142060039005","寿町五丁目","35.266672","139.171898","0","3"
"14","神奈川県","14206","小田原市","142060037002","南鴨宮二丁目","35.272184","139.177559","0","3"
"14","神奈川県","14206","小田原市","142060013003","栄町三丁目","35.258798","139.159512","0","3"
"14","神奈川県","14206","小田原市","142060013004","栄町四丁目","35.256053","139.162472","0","3"
"14","神奈川県","14206","小田原市","142060037001","南鴨宮一丁目","35.269963","139.174257","0","3"
"14","神奈川県","14206","小田原市","142060040000","中新田","35.273465","139.167987","0","1"
"14","神奈川県","14206","小田原市","142060039004","寿町四丁目","35.263594","139.169728","0","3"
"14","神奈川県","14206","小田原市","142060030002","中町二丁目","35.259525","139.165100","0","3"
"14","神奈川県","14206","小田原市","142060030001","中町一丁目","35.260143","139.161732","0","3"
"14","神奈川県","14206","小田原市","142060039002","寿町二丁目","35.261326","139.165551","0","3"
"14","神奈川県","14206","小田原市","142060039001","寿町一丁目","35.263690","139.164267","0","3"
"14","神奈川県","14206","小田原市","142060029001","東町一丁目","35.258406","139.170875","0","3"
"14","神奈川県","14206","小田原市","142060039003","寿町三丁目","35.262274","139.167675","0","3"
"14","神奈川県","14206","小田原市","142060041000","鴨宮","35.281276","139.178327","0","1"
"14","神奈川県","14206","小田原市","142060009002","城山二丁目","35.257105","139.149163","0","3"
"14","神奈川県","14206","小田原市","142060013002","栄町二丁目","35.256048","139.159057","0","3"
"14","神奈川県","14206","小田原市","142060042000","井細田","35.269007","139.154280","0","1"
"14","神奈川県","14206","小田原市","142060027002","扇町二丁目","35.267412","139.162712","0","3"
"14","神奈川県","14206","小田原市","142060027005","扇町五丁目","35.274327","139.157533","0","3"
"14","神奈川県","14206","小田原市","142060027001","扇町一丁目","35.263344","139.158334","0","3"
"14","神奈川県","14206","小田原市","142060027003","扇町三丁目","35.269391","139.156846","0","3"
"14","神奈川県","14206","小田原市","142060043000","谷津","35.259380","139.147789","0","1"
"14","神奈川県","14206","小田原市","142060035005","国府津五丁目","35.283114","139.217938","0","3"
"14","神奈川県","14206","小田原市","142060044000","中村原","35.294574","139.234457","0","1"
"14","神奈川県","14206","小田原市","142060035004","国府津四丁目","35.281478","139.215976","0","3"
"14","神奈川県","14206","小田原市","142060035002","国府津二丁目","35.278423","139.207250","0","3"
"14","神奈川県","14206","小田原市","142060035003","国府津三丁目","35.279180","139.211239","0","3"
"14","神奈川県","14206","小田原市","142060045000","前川","35.285813","139.224228","0","1"
"14","神奈川県","14206","小田原市","142060033002","小八幡二丁目","35.273112","139.198682","0","3"
"14","神奈川県","14206","小田原市","142060033004","小八幡四丁目","35.277166","139.198173","0","3"
"14","神奈川県","14206","小田原市","142060046000","羽根尾","35.292244","139.227931","0","1"
"14","神奈川県","14206","小田原市","142060047000","国府津","35.285960","139.208382","0","1"
"14","神奈川県","14206","小田原市","142060048000","上新田","35.275683","139.172230","0","1"
"14","神奈川県","14206","小田原市","142060026001","酒匂一丁目","35.274519","139.186787","0","3"
"14","神奈川県","14206","小田原市","142060049000","酒匂","35.278097","139.189892","0","1"
"14","神奈川県","14206","小田原市","142060050000","別堀","35.291712","139.190706","0","1"
"14","神奈川県","14206","小田原市","142060051000","中里","35.283038","139.185587","0","1"
"14","神奈川県","14206","小田原市","142060052000","高田","35.291240","139.185406","0","1"
"14","神奈川県","14206","小田原市","142060053000","多古","35.276185","139.151888","0","1"
"14","神奈川県","14206","小田原市","142060054000","中曽根","35.294091","139.153742","0","1"
"14","神奈川県","14206","小田原市","142060055000","穴部新田","35.280170","139.152139","0","1"
"14","神奈川県","14206","小田原市","142060027006","扇町六丁目","35.276590","139.158368","0","3"
"14","神奈川県","14206","小田原市","142060056000","飯泉","35.281783","139.167525","0","1"
"14","神奈川県","14206","小田原市","142060057000","穴部","35.279196","139.144301","0","1"
"14","神奈川県","14206","小田原市","142060058000","桑原","35.298794","139.161726","0","1"
"14","神奈川県","14206","小田原市","142060059000","飯田岡","35.290051","139.146359","0","1"
"14","神奈川県","14206","小田原市","142060060000","蓮正寺","35.285383","139.153098","0","1"
"14","神奈川県","14206","小田原市","142060061000","北ノ窪","35.288980","139.133933","0","1"
"14","神奈川県","14206","小田原市","142060062000","新屋","35.294988","139.137133","0","1"
"14","神奈川県","14206","小田原市","142060063000","小台","35.299789","139.134306","0","1"
"14","神奈川県","14206","小田原市","142060064000","山西","35.302542","139.231959","0","1"
"14","神奈川県","14206","小田原市","142060065000","田島","35.294865","139.199323","0","1"
"14","神奈川県","14206","小田原市","142060066000","上町","35.296066","139.217254","0","1"
"14","神奈川県","14206","小田原市","142060067000","小船","35.303277","139.224154","0","1"
"14","神奈川県","14206","小田原市","142060068000","矢作","35.285313","139.180113","0","1"
"14","神奈川県","14206","小田原市","142060069000","成田","35.292184","139.165562","0","1"
"14","神奈川県","14206","小田原市","142060070000","延清","35.295367","139.171297","0","1"
"14","神奈川県","14206","小田原市","142060071000","永塚","35.301631","139.176209","0","1"
"14","神奈川県","14206","小田原市","142060072000","西大友","35.304136","139.165464","0","1"
"14","神奈川県","14206","小田原市","142060073000","東大友","35.305432","139.173301","0","1"
"14","神奈川県","14206","小田原市","142060074000","堀之内","35.297937","139.146684","0","1"
"14","神奈川県","14206","小田原市","142060075000","下堀","35.289759","139.181387","0","1"
"14","神奈川県","14206","小田原市","142060076000","千代","35.295963","139.180601","0","1"
"14","神奈川県","14206","小田原市","142060077000","鬼柳","35.308542","139.156572","0","1"
"14","神奈川県","14206","小田原市","142060078000","柳新田","35.298311","139.140972","0","1"
"14","神奈川県","14206","小田原市","142060079000","清水新田","35.288280","139.143313","0","1"
"14","神奈川県","14206","小田原市","142060080000","曽我原","35.300775","139.188836","0","1"
"14","神奈川県","14206","小田原市","142060081000","曽我谷津","35.310290","139.194132","0","1"
"14","神奈川県","14206","小田原市","142060082000","下大井","35.314038","139.161817","0","1"
"14","神奈川県","14206","小田原市","142060083000","上曽我","35.318316","139.177645","0","1"
"14","神奈川県","14206","小田原市","142060084000","小竹","35.311863","139.229396","0","1"
"14","神奈川県","14206","小田原市","142060085000","沼代","35.306477","139.211993","0","1"
"14","神奈川県","14206","小田原市","142060086000","曽我大沢","35.322241","139.171122","0","1"
"14","神奈川県","14206","小田原市","142060087000","栢山","35.304370","139.142996","0","1"
"14","神奈川県","14206","小田原市","142060088000","曽比","35.315403","139.139133","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070001000","中島","35.328485","139.375121","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070002002","茅ヶ崎二丁目","35.335297","139.407270","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070003003","浜竹三丁目","35.333959","139.441114","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070004000","浜之郷","35.337985","139.390613","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070005002","本村二丁目","35.335459","139.418042","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070006000","小桜町","35.336718","139.427738","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070005003","本村三丁目","35.338268","139.418785","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070007000","矢畑","35.338035","139.397875","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070008000","本宿町","35.339029","139.438325","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070009000","代官町","35.337901","139.435110","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070005004","本村四丁目","35.336533","139.412593","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070002003","茅ヶ崎三丁目","35.338229","139.405240","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070010000","今宿","35.336704","139.381283","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070011003","下町屋三丁目","35.335832","139.388729","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070012000","萩園","35.344395","139.377864","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070013000","平太夫新田","35.341939","139.371861","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070014003","中海岸三丁目","35.319796","139.402880","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070015006","東海岸南六丁目","35.319367","139.416922","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070015004","東海岸南四丁目","35.318547","139.413108","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070016004","南湖四丁目","35.320697","139.395932","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070017000","常盤町","35.325606","139.438679","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070018000","出口町","35.334319","139.429768","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070019000","汐見台","35.321917","139.436893","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070020000","富士見町","35.325799","139.434410","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070021000","白浜町","35.321171","139.424662","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070022000","平和町","35.326855","139.428886","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070023002","松浪二丁目","35.328994","139.434852","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070003002","浜竹二丁目","35.334690","139.438740","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070024000","浜須賀","35.322880","139.429606","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070025000","緑が浜","35.322742","139.433896","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070026000","菱沼海岸","35.320737","139.420260","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070027002","松が丘二丁目","35.327443","139.424907","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070003004","浜竹四丁目","35.330334","139.440304","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070028000","美住町","35.330512","139.428901","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070029000","ひばりが丘","35.334068","139.424315","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070015005","東海岸南五丁目","35.323473","139.417294","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070030000","若松町","35.333214","139.418291","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070031005","東海岸北五丁目","35.326752","139.417401","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070031003","東海岸北三丁目","35.329129","139.412250","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070032000","旭が丘","35.331353","139.423195","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070003001","浜竹一丁目","35.334568","139.434841","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070023001","松浪一丁目","35.331511","139.435174","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070031002","東海岸北二丁目","35.326520","139.411350","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070015001","東海岸南一丁目","35.321201","139.406916","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070014002","中海岸二丁目","35.322853","139.402935","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070014001","中海岸一丁目","35.326015","139.404008","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070031001","東海岸北一丁目","35.326234","139.406759","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070014004","中海岸四丁目","35.320378","139.398639","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070005001","本村一丁目","35.333940","139.412758","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070033001","十間坂一丁目","35.329845","139.400205","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070034000","新栄町","35.330790","139.404251","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070015003","東海岸南三丁目","35.319966","139.409505","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070015002","東海岸南二丁目","35.323392","139.411603","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070035000","幸町","35.330494","139.409971","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070036000","元町","35.332309","139.408234","0","1"
"14","神奈川県","14207","茅ヶ崎市","142070016003","南湖三丁目","35.325915","139.395888","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070033002","十間坂二丁目","35.328644","139.396673","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070037001","共恵一丁目","35.328019","139.403355","0","3"
"14","神奈川県","14207","茅ヶ崎市","142070037002","共恵二丁目","35.325717","139.400486","0","3"
